Open-time              Open          High           Low         Close        Volume Close-time      QuoteVolume       #Trades  #BasedVolume #QuotedVolume 
1617502740000 2019.02000000 2019.39000000 2016.88000000 2018.69000000  313.66445000 1617502799999 633008.08540660           343  198.70261000 400991.12782720             0 
1617502800000 2018.58000000 2019.82000000 2017.02000000 2019.16000000  230.20322000 1617502859999 464628.37260020           350  149.26085000 301290.49683930             0 
1617502860000 2019.17000000 2020.55000000 2019.16000000 2020.10000000  258.58115000 1617502919999 522332.70567610           353  135.23850000 273176.66823710             0 
1617502920000 2020.10000000 2021.40000000 2020.08000000 2020.88000000  454.37936000 1617502979999 918128.76323600           458  293.01446000 592057.05478460             0 
1617502980000 2020.68000000 2020.88000000 2018.06000000 2019.02000000  247.75846000 1617503039999 500361.06025770           393  105.70690000 213476.33222600             0 
1617503040000 2019.06000000 2020.02000000 2018.07000000 2018.45000000  278.29081000 1617503099999 561857.58596660           352  151.39634000 305642.03958160             0 
1617503100000 2018.44000000 2019.87000000 2017.76000000 2018.80000000  261.50487000 1617503159999 527912.42090050           346  170.06639000 343320.25211720             0 
1617503160000 2018.92000000 2021.68000000 2018.47000000 2020.17000000  304.29780000 1617503219999 614717.75153500           348  179.57784000 362730.57356590             0 
1617503220000 2020.17000000 2021.82000000 2019.63000000 2020.01000000  240.44303000 1617503279999 485799.00554990           283  134.30018000 271330.06100810             0 
1617503280000 2020.01000000 2022.40000000 2018.16000000 2022.22000000  362.84749000 1617503339999 733069.91750950           434  149.64729000 302290.55634480             0 
1617503340000 2022.22000000 2022.77000000 2022.00000000 2022.13000000  220.52892000 1617503399999 445994.17574590           285   81.88334000 165598.12385240             0 
1617503400000 2022.30000000 2022.38000000 2016.44000000 2016.77000000  675.50547000 1617503459999 1364517.43538660           490  166.85324000 336851.94409210             0 
1617503460000 2016.78000000 2019.48000000 2016.36000000 2018.93000000  446.18086000 1617503519999 900502.05014020           408  260.47740000 525654.19321110             0 
1617503520000 2018.94000000 2019.22000000 2017.34000000 2017.60000000  234.36241000 1617503579999 473057.79433320           295  154.36072000 311575.82665830             0 
1617503580000 2017.55000000 2017.55000000 2015.82000000 2016.43000000  151.08659000 1617503639999 304689.11659390           244   75.53299000 152316.24298420             0 
1617503640000 2016.43000000 2017.28000000 2015.00000000 2015.20000000  269.99333000 1617503699999 544248.70033890           358  117.61089000 237092.55041960             0 
1617503700000 2015.20000000 2016.70000000 2015.01000000 2016.01000000  317.89500000 1617503759999 640785.77572910           340  152.67671000 307753.31935030             0 
1617503760000 2016.00000000 2017.90000000 2016.00000000 2017.06000000  209.61579000 1617503819999 422851.50101330           218  130.41223000 263102.52601680             0 
1617503820000 2016.90000000 2017.07000000 2015.37000000 2015.91000000  176.95880000 1617503879999 356772.50957400           208  141.92441000 286141.04422290             0 
1617503880000 2015.91000000 2016.58000000 2015.00000000 2015.02000000  196.35060000 1617503939999 395774.73973070           272  137.61574000 277392.13435040             0 
1617503940000 2015.04000000 2015.35000000 2015.01000000 2015.13000000   99.60936000 1617503999999 200727.98191970           152   45.60409000 91898.81249970             0 
1617504000000 2015.14000000 2016.37000000 2015.00000000 2015.30000000  189.62289000 1617504059999 382181.97330000           280  142.94956000 288113.96985080             0 
1617504060000 2015.30000000 2016.58000000 2015.30000000 2015.76000000   89.91658000 1617504119999 181256.45397800           202   74.10941000 149391.02987800             0 
1617504120000 2015.76000000 2017.60000000 2015.25000000 2017.60000000  307.66629000 1617504179999 620356.68216860           307  156.27474000 315103.24470270             0 
1617504180000 2017.60000000 2018.87000000 2017.60000000 2017.97000000  207.39181000 1617504239999 418526.62729870           277  133.14453000 268676.23811820             0 
1617504240000 2017.97000000 2019.97000000 2017.97000000 2019.27000000  187.89536000 1617504299999 379377.74156540           280  106.03133000 214087.20478540             0 
1617504300000 2019.27000000 2019.99000000 2017.69000000 2018.10000000  586.66670000 1617504359999 1184087.84597150           462  468.58506000 945708.76426620             0 
1617504360000 2018.10000000 2018.10000000 2015.25000000 2015.27000000  282.46271000 1617504419999 569674.00344690           296  155.21199000 313055.08973610             0 
1617504420000 2015.26000000 2016.98000000 2015.26000000 2016.16000000  838.73255000 1617504479999 1690808.47005810           301  780.64944000 1573703.46229430             0 
1617504480000 2016.17000000 2017.65000000 2015.13000000 2015.43000000  217.70897000 1617504539999 438944.61817810           283  110.74036000 223264.05013770             0 
1617504540000 2015.36000000 2015.61000000 2014.00000000 2015.00000000  562.51456000 1617504599999 1133457.40129480           318   73.23783000 147582.17921060             0 
1617504600000 2014.79000000 2019.97000000 2014.54000000 2016.10000000  615.95226000 1617504659999 1242879.60713200           485  383.79176000 774344.49653630             0 
1617504660000 2016.58000000 2016.70000000 2014.79000000 2015.63000000  251.85697000 1617504719999 507655.31361470           311  103.72608000 209076.42466960             0 
1617504720000 2015.63000000 2018.00000000 2015.62000000 2017.00000000  236.13165000 1617504779999 476304.45336010           263  130.44889000 263116.47420230             0 
1617504780000 2017.00000000 2017.30000000 2015.55000000 2015.88000000  143.65959000 1617504839999 289692.47403940           213   89.28264000 180040.91554390             0 
1617504840000 2015.88000000 2017.44000000 2015.88000000 2017.33000000  216.40544000 1617504899999 436474.96758900           262  152.90383000 308393.43781690             0 
1617504900000 2017.25000000 2017.59000000 2015.33000000 2015.54000000  170.43957000 1617504959999 343734.18469980           256   72.66173000 146533.68320700             0 
1617504960000 2015.37000000 2015.61000000 2014.67000000 2014.75000000  190.00230000 1617505019999 382842.39205750           216  104.09084000 209727.27395630             0 
1617505020000 2014.75000000 2016.00000000 2014.44000000 2015.55000000  282.83217000 1617505079999 569988.23153540           334  119.40273000 240642.05872990             0 
1617505080000 2015.56000000 2015.57000000 2014.21000000 2014.52000000  132.51455000 1617505139999 266983.19220380           191   86.05491000 173380.86064600             0 
1617505140000 2014.60000000 2014.80000000 2013.36000000 2013.56000000  128.61931000 1617505199999 259043.26716160           222  104.44930000 210366.98294300             0 
1617505200000 2013.56000000 2013.56000000 2007.34000000 2007.93000000 1216.56422000 1617505259999 2445107.46498680          1030  632.86441000 1271991.88375220             0 
1617505260000 2007.88000000 2009.60000000 2006.93000000 2009.40000000  567.85576000 1617505319999 1140046.99132670           433  274.06119000 550212.57099770             0 
1617505320000 2009.41000000 2013.29000000 2009.40000000 2011.42000000  383.29393000 1617505379999 770889.57076800           392  200.39324000 402948.45187350             0 
1617505380000 2011.46000000 2013.12000000 2010.92000000 2012.99000000  232.80404000 1617505439999 468456.53433360           266  147.72883000 297255.88094340             0 
1617505440000 2012.99000000 2013.59000000 2011.00000000 2012.29000000  364.49822000 1617505499999 733625.73145750           309  288.19211000 580088.02001320             0 
1617505500000 2012.29000000 2012.35000000 2010.67000000 2011.24000000  236.55289000 1617505559999 475823.47990130           333  123.55864000 248530.36092720             0 
1617505560000 2011.23000000 2012.00000000 2010.92000000 2011.61000000  258.27828000 1617505619999 519539.72200980           241  122.97158000 247358.78616190             0 
1617505620000 2011.84000000 2012.95000000 2010.41000000 2010.73000000  306.04343000 1617505679999 615711.58014080           229  194.71937000 391756.68874560             0 
1617505680000 2010.65000000 2010.65000000 2007.41000000 2007.63000000  199.41004000 1617505739999 400572.47799010           306  112.25424000 225487.38390160             0 
1617505740000 2007.90000000 2012.00000000 2007.82000000 2011.92000000  414.97716000 1617505799999 834130.92484670           400  241.07018000 484650.89790650             0 
1617505800000 2011.99000000 2012.12000000 2010.61000000 2010.78000000  259.12440000 1617505859999 521172.25469450           286   68.84161000 138471.34020520             0 
1617505860000 2010.78000000 2011.00000000 2009.56000000 2010.03000000  215.51354000 1617505919999 433208.48691580           193   87.01810000 174912.59486690             0 
1617505920000 2009.90000000 2009.90000000 2008.90000000 2009.48000000  178.81832000 1617505979999 359306.01987220           233   88.31518000 177450.18447730             0 
1617505980000 2009.48000000 2009.48000000 2008.00000000 2008.24000000  209.28045000 1617506039999 420331.54863160           239  147.80168000 296842.16157150             0 
1617506040000 2008.24000000 2010.19000000 2008.05000000 2009.82000000  274.74485000 1617506099999 552042.27761540           254  211.84716000 425649.27986890             0 
1617506100000 2009.81000000 2011.00000000 2009.81000000 2011.00000000  127.29707000 1617506159999 255919.08318040           239   36.77471000 73929.80443860             0 
1617506160000 2010.86000000 2011.18000000 2009.09000000 2009.25000000  209.31730000 1617506219999 420692.12114110           287   78.36952000 157498.22741250             0 
1617506220000 2009.24000000 2009.24000000 2006.01000000 2006.22000000  205.87100000 1617506279999 413290.58337200           335   93.95734000 188610.21384600             0 
1617506280000 2006.21000000 2006.92000000 2002.00000000 2002.43000000  872.42921000 1617506339999 1748190.67231100           834  409.13812000 819762.67228470             0 
1617506340000 2002.77000000 2004.55000000 2001.70000000 2004.25000000  274.81502000 1617506399999 550421.06236120           384  133.02183000 266451.17948070             0 
1617506400000 2004.45000000 2006.31000000 2004.16000000 2005.18000000  563.03304000 1617506459999 1128901.20262030           372  317.76629000 637142.62449570             0 
1617506460000 2005.21000000 2005.68000000 2004.89000000 2005.47000000  283.27155000 1617506519999 568013.11966000           275  226.97110000 455120.40986680             0 
1617506520000 2005.03000000 2005.51000000 1998.30000000 1998.49000000  811.26937000 1617506579999 1623159.30291300          1056  343.27747000 686984.80887480             0 
1617506580000 1998.57000000 2001.43000000 1998.33000000 1998.34000000  436.40541000 1617506639999 872808.77544710           413  145.85988000 291684.30821510             0 
1617506640000 1998.33000000 1999.60000000 1998.03000000 1998.13000000  373.76984000 1617506699999 747118.85009060           374  237.53922000 474802.48847920             0 
1617506700000 1998.13000000 2000.98000000 1998.13000000 2000.57000000  289.94548000 1617506759999 579928.72345540           334  164.43627000 328908.50868920             0 
1617506760000 2000.57000000 2005.35000000 2000.57000000 2004.97000000  274.53603000 1617506819999 549859.13918550           376  115.69070000 231786.70205720             0 
1617506820000 2004.96000000 2005.53000000 2003.13000000 2004.55000000  303.96433000 1617506879999 609234.98322570           303  209.52909000 419966.24013230             0 
1617506880000 2004.36000000 2004.36000000 2002.03000000 2002.04000000  230.09889000 1617506939999 460945.39619590           285  127.20329000 254807.28458780             0 
1617506940000 2002.03000000 2004.73000000 2001.47000000 2004.73000000  187.61957000 1617506999999 375652.56765670           189   81.34758000 162860.53208870             0 
1617507000000 2004.70000000 2004.91000000 2000.35000000 2002.74000000  656.79863000 1617507059999 1314962.40438370           444  213.24273000 426897.24836370             0 
1617507060000 2002.55000000 2003.75000000 2002.10000000 2003.68000000  187.70662000 1617507119999 375983.90664450           267   86.43268000 173141.51730960             0 
1617507120000 2003.68000000 2005.72000000 2003.62000000 2005.58000000  148.43182000 1617507179999 297590.60669290           274   79.34899000 159067.63350820             0 
1617507180000 2005.58000000 2005.70000000 2003.18000000 2003.55000000  499.40551000 1617507239999 1001001.59265810           351  239.32611000 479733.65908060             0 
1617507240000 2003.55000000 2004.86000000 2002.75000000 2004.86000000  161.49792000 1617507299999 323584.20921260           250  106.17418000 212732.92785600             0 
1617507300000 2004.86000000 2006.35000000 2003.57000000 2006.26000000  147.33012000 1617507359999 295363.58093460           264   78.45442000 157266.35302560             0 
1617507360000 2006.26000000 2007.98000000 2006.18000000 2007.71000000  208.84189000 1617507419999 419222.63799190           302  125.33380000 251597.60251930             0 
1617507420000 2007.73000000 2008.98000000 2007.57000000 2008.71000000  234.32017000 1617507479999 470565.77802750           264   90.39738000 181526.52815460             0 
1617507480000 2008.45000000 2008.78000000 2007.17000000 2007.86000000  229.57317000 1617507539999 460992.38307320           233  111.73578000 224377.96706630             0 
1617507540000 2007.86000000 2009.73000000 2007.68000000 2009.25000000  169.32421000 1617507599999 340086.67353380           189  132.51617000 266161.50442310             0 
1617507600000 2009.56000000 2012.27000000 2009.18000000 2011.93000000  169.66038000 1617507659999 341146.23014950           373  120.98646000 243267.96129700             0 
1617507660000 2011.93000000 2013.40000000 2011.55000000 2011.80000000  429.00629000 1617507719999 863498.72454140           447  292.55498000 588858.41615500             0 
1617507720000 2011.85000000 2011.99000000 2009.23000000 2010.81000000  226.73633000 1617507779999 455847.56671810           276  181.86464000 365632.69754090             0 
1617507780000 2010.81000000 2012.41000000 2009.78000000 2012.33000000  157.05146000 1617507839999 315812.27551710           258   86.56476000 174074.68913710             0 
1617507840000 2012.34000000 2012.82000000 2009.34000000 2009.34000000  166.36815000 1617507899999 334476.75363180           260  102.16624000 205340.13874310             0 
1617507900000 2009.84000000 2009.86000000 2006.68000000 2006.77000000  228.86684000 1617507959999 459683.31853610           261   75.61849000 151844.35229300             0 
1617507960000 2006.77000000 2009.87000000 2006.17000000 2009.70000000  329.83341000 1617508019999 662362.55755470           275  164.95103000 331228.32851980             0 
1617508020000 2009.71000000 2014.51000000 2009.70000000 2014.43000000  276.95255000 1617508079999 557183.21772070           420  123.28338000 248071.43170050             0 
1617508080000 2014.38000000 2014.52000000 2011.80000000 2011.81000000  276.53622000 1617508139999 556654.19451980           262  127.87869000 257426.16295110             0 
1617508140000 2011.81000000 2015.32000000 2011.14000000 2015.07000000  269.58965000 1617508199999 542843.91433070           305  135.17190000 272195.14631800             0 
1617508200000 2015.25000000 2015.68000000 2012.53000000 2012.98000000  177.97690000 1617508259999 358555.86095930           275  115.94449000 233607.00569280             0 
1617508260000 2012.98000000 2013.84000000 2012.12000000 2013.65000000  283.15356000 1617508319999 569904.57286400           294  190.03400000 382491.22866930             0 
1617508320000 2013.66000000 2015.40000000 2013.43000000 2014.89000000   76.60855000 1617508379999 154353.67896970           244   45.38628000 91445.42447640             0 
1617508380000 2015.02000000 2015.68000000 2013.67000000 2013.67000000  163.49446000 1617508439999 329437.38905290           275   79.58950000 160380.36316070             0 
1617508440000 2013.66000000 2014.57000000 2013.00000000 2013.84000000 1566.64147000 1617508499999 3154829.58883540           322  167.36448000 337023.29432760             0 
1617508500000 2013.84000000 2017.62000000 2013.84000000 2017.13000000  196.74973000 1617508559999 396741.46540010           402  108.55686000 218876.86971490             0 
1617508560000 2017.13000000 2018.82000000 2016.71000000 2017.08000000  518.03513000 1617508619999 1045434.37545490           460  368.28210000 743200.80434180             0 
1617508620000 2017.40000000 2019.60000000 2017.35000000 2017.83000000  269.10311000 1617508679999 543201.14622200           384  158.55162000 320054.81011740             0 
1617508680000 2017.89000000 2019.65000000 2016.63000000 2016.94000000  345.91425000 1617508739999 698067.86504210           419  151.30783000 305327.42932550             0 
1617508740000 2016.94000000 2018.30000000 2015.27000000 2015.27000000  440.36968000 1617508799999 888240.91718710           426  292.36581000 589706.41776880             0 
1617508800000 2015.57000000 2018.73000000 2013.69000000 2014.49000000  379.52864000 1617508859999 765262.89678170           543  218.43497000 440474.08874100             0 
1617508860000 2014.48000000 2020.00000000 2012.80000000 2019.02000000  556.82440000 1617508919999 1123141.84690030           676  290.44780000 585829.35116560             0 
1617508920000 2019.01000000 2019.17000000 2010.63000000 2012.44000000  603.67177000 1617508979999 1215647.17656250           693  307.56224000 619476.39541150             0 
1617508980000 2012.46000000 2015.20000000 2009.72000000 2014.16000000  342.19000000 1617509039999 688685.14044910           494  165.89367000 333841.62959940             0 
1617509040000 2014.67000000 2014.71000000 2012.60000000 2014.49000000  120.13911000 1617509099999 241958.82110920           237   61.39910000 123654.71291510             0 
1617509100000 2014.09000000 2014.54000000 2011.56000000 2013.69000000  189.58030000 1617509159999 381556.48333530           198   75.82243000 152613.22926280             0 
1617509160000 2014.88000000 2014.88000000 2011.58000000 2011.83000000  210.60483000 1617509219999 423953.12523900           273   99.33430000 199938.77411640             0 
1617509220000 2011.83000000 2013.00000000 2010.81000000 2012.02000000  155.92739000 1617509279999 313730.86219410           294   94.95384000 191043.30190310             0 
1617509280000 2012.03000000 2012.41000000 2011.30000000 2012.30000000  162.29066000 1617509339999 326524.21674690           260   76.94121000 154799.86586170             0 
1617509340000 2012.27000000 2012.28000000 2010.59000000 2010.70000000  143.03613000 1617509399999 287706.90264500           239   84.85517000 170670.51229440             0 
1617509400000 2010.70000000 2010.93000000 2010.58000000 2010.80000000   20.25680000 1617509459999 40732.84840050            46   18.84548000 37894.98957350             0 
1617509460000 2009.23000000 2012.54000000 2008.79000000 2012.53000000  170.49053000 1617509519999 342787.90901720           275   75.62678000 152012.39696980             0 
1617509520000 2012.54000000 2012.95000000 2010.92000000 2011.26000000  239.92281000 1617509579999 482692.70141140           245   64.62956000 130040.36720280             0 
1617509580000 2011.13000000 2013.27000000 2011.09000000 2012.94000000  219.62000000 1617509639999 442001.11705590           294  174.66106000 351539.91624370             0 
1617509640000 2012.82000000 2015.28000000 2012.82000000 2014.90000000  256.05807000 1617509699999 515759.95805010           315  168.55536000 339516.43474890             0 
1617509700000 2014.87000000 2014.96000000 2012.00000000 2012.00000000  270.81390000 1617509759999 545326.80636590           323   78.82017000 158740.15983040             0 
1617509760000 2012.05000000 2016.31000000 2012.03000000 2016.30000000  182.01349000 1617509819999 366649.07782100           312   80.24879000 161610.67671730             0 
1617509820000 2016.31000000 2017.98000000 2016.30000000 2017.07000000  235.94324000 1617509879999 475838.97424080           357  142.83545000 288045.42857400             0 
1617509880000 2017.07000000 2020.06000000 2015.53000000 2020.06000000  346.47669000 1617509939999 699205.33903080           589  159.10743000 321157.27417590             0 
1617509940000 2020.06000000 2021.00000000 2018.46000000 2019.00000000  416.76794000 1617509999999 841873.68116010           477  200.31207000 404625.45220890             0 
1617510000000 2019.00000000 2019.72000000 2017.17000000 2019.12000000  326.59979000 1617510059999 659304.30657860           388  208.91376000 421711.20814040             0 
1617510060000 2019.13000000 2021.18000000 2017.58000000 2021.18000000  700.19208000 1617510119999 1414109.07384760           554  473.65040000 956678.18864300             0 
1617510120000 2021.21000000 2022.77000000 2019.35000000 2019.89000000  502.25038000 1617510179999 1015293.81589560           538  255.48604000 516496.78053690             0 
1617510180000 2019.88000000 2020.36000000 2018.47000000 2019.76000000  534.47539000 1617510239999 1079386.28026750           483  275.83665000 557060.66600730             0 
1617510240000 2019.76000000 2019.99000000 2017.20000000 2018.16000000  291.35429000 1617510299999 588012.08985250           330  151.94205000 306615.73960910             0 
1617510300000 2018.27000000 2021.39000000 2018.15000000 2020.55000000  377.72492000 1617510359999 762982.68866150           446  185.88661000 375500.69916130             0 
1617510360000 2020.58000000 2021.94000000 2019.82000000 2020.52000000  494.76663000 1617510419999 999769.17010240           418  200.40203000 404939.38109110             0 
1617510420000 2020.50000000 2020.56000000 2017.66000000 2018.27000000  323.91501000 1617510479999 653935.73730820           321  172.25594000 347730.25663260             0 
1617510480000 2018.26000000 2021.06000000 2017.93000000 2019.84000000  246.67308000 1617510539999 498111.52829890           367  118.37825000 239030.61660460             0 
1617510540000 2019.85000000 2021.10000000 2019.57000000 2021.09000000  158.06952000 1617510599999 319354.92246180           239   91.99774000 185855.49659900             0 
1617510600000 2021.10000000 2022.00000000 2021.09000000 2021.09000000  271.92740000 1617510659999 549766.51541420           308   94.42412000 190890.70910390             0 
1617510660000 2021.06000000 2021.07000000 2018.56000000 2019.22000000  257.40359000 1617510719999 519964.73272460           302  155.78085000 314665.15618960             0 
1617510720000 2019.21000000 2019.22000000 2017.61000000 2018.57000000  270.43225000 1617510779999 545860.88538630           228  116.84155000 235851.64550280             0 
1617510780000 2018.57000000 2018.64000000 2016.61000000 2017.29000000  169.04071000 1617510839999 341059.77771000           243   90.78273000 183170.28902680             0 
1617510840000 2017.28000000 2018.85000000 2017.00000000 2017.98000000  193.51272000 1617510899999 390464.61282340           250   71.06151000 143381.05039640             0 
1617510900000 2017.97000000 2018.27000000 2016.60000000 2017.84000000  153.34424000 1617510959999 309361.49795260           230   71.04116000 143319.70268190             0 
1617510960000 2017.84000000 2018.34000000 2016.62000000 2016.74000000  157.11593000 1617511019999 316980.24554280           223  103.50919000 208821.72349840             0 
1617511020000 2016.74000000 2019.35000000 2016.60000000 2018.64000000  371.70912000 1617511079999 750188.79222450           304  175.36434000 353829.20490810             0 
1617511080000 2018.64000000 2019.03000000 2015.40000000 2015.40000000  166.93196000 1617511139999 336712.48992540           285   96.87451000 195385.27255880             0 
1617511140000 2015.29000000 2015.62000000 2012.99000000 2014.01000000  424.92793000 1617511199999 855884.61401000           397   64.01546000 128949.15714000             0 
1617511200000 2013.81000000 2015.15000000 2013.63000000 2014.83000000  135.40053000 1617511259999 272743.17862280           254   65.57531000 132093.93082970             0 
1617511260000 2014.95000000 2015.23000000 2014.01000000 2014.64000000  204.37446000 1617511319999 411745.65346340           212  110.14786000 221915.24041440             0 
1617511320000 2014.64000000 2014.91000000 2013.85000000 2013.85000000  182.68297000 1617511379999 367956.32875850           183   73.98010000 149009.01276200             0 
1617511380000 2013.85000000 2013.86000000 2009.80000000 2010.51000000  452.30998000 1617511439999 910020.28682770           409  268.95751000 541165.51192600             0 
1617511440000 2010.80000000 2012.30000000 2009.50000000 2011.04000000  373.71346000 1617511499999 751440.36743780           395  162.33773000 326374.01264260             0 
1617511500000 2011.23000000 2014.62000000 2011.05000000 2014.13000000  425.26671000 1617511559999 855853.29033060           335  116.94064000 235411.83939100             0 
1617511560000 2014.00000000 2014.77000000 2013.58000000 2014.39000000  160.21873000 1617511619999 322687.83736810           220   70.15900000 141312.99348870             0 
1617511620000 2014.27000000 2015.95000000 2014.00000000 2015.53000000  149.44914000 1617511679999 301172.34273650           248   96.54071000 194558.68729890             0 
1617511680000 2015.54000000 2017.85000000 2014.95000000 2017.74000000  275.95795000 1617511739999 556409.93862530           250  152.23425000 306855.03903190             0 
1617511740000 2017.73000000 2018.53000000 2014.02000000 2014.32000000  587.24184000 1617511799999 1184260.11891250           349  461.69769000 931198.65137530             0 
1617511800000 2014.32000000 2014.32000000 2010.58000000 2011.05000000  253.71393000 1617511859999 510591.59252170           309  118.88912000 239230.02628860             0 
1617511860000 2010.74000000 2012.21000000 2010.51000000 2010.82000000  108.42430000 1617511919999 218066.05401420           196   60.67349000 122029.55265710             0 
1617511920000 2010.82000000 2014.01000000 2010.56000000 2013.63000000  186.38541000 1617511979999 375022.43099340           255   59.51943000 119756.06382100             0 
1617511980000 2013.63000000 2015.39000000 2012.22000000 2015.19000000  434.13071000 1617512039999 874466.10518800           321  299.29396000 602845.51317000             0 
1617512040000 2015.19000000 2016.69000000 2014.64000000 2015.04000000  274.26870000 1617512099999 552826.01607370           302  128.39801000 258779.81111570             0 
1617512100000 2014.93000000 2015.00000000 2012.48000000 2012.92000000  187.32085000 1617512159999 377200.60882920           271  103.84291000 209102.55156610             0 
1617512160000 2012.93000000 2013.34000000 2012.11000000 2012.53000000  197.49029000 1617512219999 397483.87511350           245   99.79532000 200855.58615220             0 
1617512220000 2012.53000000 2014.75000000 2012.28000000 2014.35000000  269.15911000 1617512279999 541973.03740630           291  204.97846000 412758.99850640             0 
1617512280000 2014.12000000 2015.47000000 2013.95000000 2015.09000000  121.30666000 1617512339999 244421.16176690           199   55.58464000 111994.48630020             0 
1617512340000 2015.08000000 2016.50000000 2012.87000000 2012.87000000  201.32239000 1617512399999 405596.60034430           256  109.42731000 220448.69685890             0 
1617512400000 2013.01000000 2016.61000000 2013.00000000 2015.83000000  296.10804000 1617512459999 596614.73626710           375   95.91214000 193262.10643210             0 
1617512460000 2015.91000000 2018.89000000 2015.52000000 2018.41000000  376.72493000 1617512519999 759904.91987410           406  240.65983000 485420.79357690             0 
1617512520000 2018.41000000 2018.94000000 2017.17000000 2017.97000000  253.30264000 1617512579999 511175.10187010           303  134.49813000 271419.43371690             0 
1617512580000 2018.00000000 2019.03000000 2017.99000000 2018.89000000  270.74655000 1617512639999 546514.38879510           350  176.74983000 356793.01160080             0 
1617512640000 2018.71000000 2021.47000000 2018.00000000 2021.12000000  339.20307000 1617512699999 685235.27112140           513  239.18223000 483190.99692270             0 
1617512700000 2021.18000000 2021.82000000 2018.54000000 2018.75000000  333.24274000 1617512759999 673247.80423090           444  191.37766000 386645.50442800             0 
1617512760000 2018.74000000 2019.44000000 2017.70000000 2018.65000000  215.81802000 1617512819999 435647.24101450           303   94.27642000 190307.84787780             0 
1617512820000 2018.65000000 2018.88000000 2017.40000000 2017.80000000  258.97898000 1617512879999 522652.52321450           328  134.32097000 271053.04243950             0 
1617512880000 2018.06000000 2018.30000000 2017.47000000 2018.16000000  163.28008000 1617512939999 329509.16669940           231   79.64574000 160727.30991220             0 
1617512940000 2018.05000000 2018.40000000 2016.83000000 2016.86000000  136.42461000 1617512999999 275293.09390610           249  106.61531000 215147.74512130             0 
1617513000000 2017.01000000 2017.34000000 2016.00000000 2017.34000000   92.38026000 1617513059999 186305.78251070           222   40.20702000 81083.12265880             0 
1617513060000 2017.35000000 2021.94000000 2017.07000000 2021.94000000  284.23180000 1617513119999 573969.22245110           391  130.76991000 264039.81370950             0 
1617513120000 2021.94000000 2022.77000000 2018.33000000 2019.08000000  351.20854000 1617513179999 709713.75541050           387  182.54291000 368873.50879550             0 
1617513180000 2019.08000000 2019.50000000 2016.39000000 2016.92000000  206.46501000 1617513239999 416575.90389200           301  119.21161000 240534.97483180             0 
1617513240000 2016.92000000 2018.20000000 2016.00000000 2017.82000000  251.92095000 1617513299999 508165.86545950           364  190.36676000 384013.82446960             0 
1617513300000 2017.90000000 2018.98000000 2016.69000000 2018.10000000  266.67086000 1617513359999 538223.38361460           298  157.31400000 317506.39502220             0 
1617513360000 2018.11000000 2018.60000000 2016.54000000 2016.69000000  207.96729000 1617513419999 419563.45866500           276  103.55351000 208901.96387880             0 
1617513420000 2016.69000000 2016.96000000 2015.15000000 2015.16000000  149.19959000 1617513479999 300789.73487830           303   88.15452000 177726.60718860             0 
1617513480000 2015.22000000 2015.62000000 2013.98000000 2013.98000000  149.79857000 1617513539999 301820.53621940           272   98.32798000 198113.47510830             0 
1617513540000 2014.20000000 2016.07000000 2013.78000000 2014.68000000  153.42284000 1617513599999 309148.90714590           299   87.57510000 176463.98309720             0 
1617513600000 2014.85000000 2016.19000000 2014.68000000 2015.55000000  209.33385000 1617513659999 421942.88581400           301   65.23969000 131485.15073250             0 
1617513660000 2015.55000000 2018.61000000 2015.55000000 2018.60000000  226.25852000 1617513719999 456541.04977040           322  149.92332000 302505.69388720             0 
1617513720000 2018.60000000 2020.85000000 2017.40000000 2017.67000000  410.04496000 1617513779999 827947.91913430           418  229.62148000 463608.38471430             0 
1617513780000 2017.41000000 2017.98000000 2014.79000000 2015.11000000  254.81169000 1617513839999 513656.22646470           325  148.35430000 299084.97311410             0 
1617513840000 2015.13000000 2015.67000000 2012.80000000 2013.94000000  238.01337000 1617513899999 479526.28155580           407  108.48781000 218571.58313460             0 
1617513900000 2013.94000000 2014.68000000 2013.87000000 2014.04000000  177.00481000 1617513959999 356549.79121260           259  109.50744000 220591.89992260             0 
1617513960000 2014.00000000 2014.12000000 2012.25000000 2012.26000000  225.55041000 1617514019999 454140.30665760           283  117.08367000 235741.92874450             0 
1617514020000 2012.24000000 2012.25000000 2010.90000000 2011.33000000  165.46512000 1617514079999 332844.90210470           239   70.14081000 141100.77260170             0 
1617514080000 2011.33000000 2013.89000000 2011.29000000 2013.82000000  235.97305000 1617514139999 475012.90426800           293   68.40141000 137696.13671020             0 
1617514140000 2013.88000000 2014.79000000 2012.42000000 2012.42000000   98.79802000 1617514199999 198928.63140070           244   57.46446000 115699.79163690             0 
1617514200000 2012.52000000 2012.85000000 2009.39000000 2010.03000000  312.27860000 1617514259999 627999.93937110           433  107.62401000 216476.28583550             0 
1617514260000 2010.02000000 2012.41000000 2009.95000000 2011.12000000  221.78313000 1617514319999 446033.05651250           294  100.20650000 201500.67798540             0 
1617514320000 2011.21000000 2011.57000000 2008.35000000 2008.36000000  187.88713000 1617514379999 377568.44229530           315   54.66462000 109834.64253850             0 
1617514380000 2008.36000000 2009.63000000 2006.35000000 2006.53000000  256.08768000 1617514439999 514193.49079880           486  131.30151000 263626.14315640             0 
1617514440000 2006.57000000 2007.75000000 2005.00000000 2005.92000000  467.80499000 1617514499999 938374.53081070           501  282.40241000 566450.38425700             0 
